Date,Close
12/3/2019 16:00:00,149.98
12/4/2019 16:00:00,151.6
12/5/2019 16:00:00,149.86
12/6/2019 16:00:00,151.6
12/9/2019 16:00:00,152.3
12/10/2019 16:00:00,152.7
12/11/2019 16:00:00,150.47
12/12/2019 16:00:00,146.85
12/13/2019 16:00:00,145.35
12/16/2019 16:00:00,146.53
12/17/2019 16:00:00,147.35
12/18/2019 16:00:00,145.82
12/19/2019 16:00:00,145.95
12/20/2019 16:00:00,145.2
12/23/2019 16:00:00,144.33
12/24/2019 13:00:00,144.4
12/26/2019 16:00:00,145.05
12/27/2019 16:00:00,144.76
12/30/2019 16:00:00,142.02
12/31/2019 16:00:00,142.63
1/2/2020 16:00:00,144.31
1/3/2020 16:00:00,143.57
1/6/2020 16:00:00,144.25
1/7/2020 16:00:00,143.87
1/8/2020 16:00:00,143.71
1/9/2020 16:00:00,143.5
1/10/2020 16:00:00,142.39
1/13/2020 16:00:00,144.59
1/14/2020 16:00:00,144.77
1/15/2020 16:00:00,146.27
1/16/2020 16:00:00,146.72
1/17/2020 16:00:00,146.74
1/21/2020 16:00:00,145.95
1/22/2020 16:00:00,145.92
1/23/2020 16:00:00,145.74
1/24/2020 16:00:00,143.16
1/27/2020 16:00:00,142.53
1/28/2020 16:00:00,144
1/29/2020 16:00:00,152.6
1/30/2020 16:00:00,152.7
1/31/2020 16:00:00,152.03
2/3/2020 16:00:00,149.48
2/4/2020 16:00:00,151.81
2/5/2020 16:00:00,152.84
2/6/2020 16:00:00,152.24
2/7/2020 16:00:00,152.66
2/10/2020 16:00:00,151.45
2/11/2020 16:00:00,152.1
2/12/2020 16:00:00,149.84
2/13/2020 16:00:00,148.07
2/14/2020 16:00:00,148.84
2/18/2020 16:00:00,147.97
2/19/2020 16:00:00,149.6
2/20/2020 16:00:00,149.8
2/21/2020 16:00:00,149.95
2/24/2020 16:00:00,145.88
2/25/2020 16:00:00,140.05
2/26/2020 16:00:00,140.12
2/27/2020 16:00:00,136.22
2/28/2020 16:00:00,135.16
3/2/2020 16:00:00,136.72
3/3/2020 16:00:00,134.39
3/4/2020 16:00:00,136.17
3/5/2020 16:00:00,136.88
3/6/2020 16:00:00,136.28
3/9/2020 16:00:00,129.43
3/10/2020 16:00:00,129.98
3/11/2020 16:00:00,124.15
3/12/2020 16:00:00,108.53
3/13/2020 16:00:00,111.33
3/16/2020 16:00:00,106.66
3/17/2020 16:00:00,109.36
3/18/2020 16:00:00,92.2
3/19/2020 16:00:00,105.38
3/20/2020 16:00:00,100.74
3/23/2020 16:00:00,102.47
3/24/2020 16:00:00,106.89
3/25/2020 16:00:00,104.13
3/26/2020 16:00:00,110.54
3/27/2020 16:00:00,106.31
3/30/2020 16:00:00,110.24
3/31/2020 16:00:00,118.1
4/1/2020 16:00:00,113.39
4/2/2020 16:00:00,114.49
4/3/2020 16:00:00,112.23
4/6/2020 16:00:00,116.03
4/7/2020 16:00:00,117.71
4/8/2020 16:00:00,123
4/9/2020 16:00:00,125.42
4/13/2020 16:00:00,122.09
4/14/2020 16:00:00,126.5
4/15/2020 16:00:00,122.6
4/16/2020 16:00:00,124.13
4/17/2020 16:00:00,126.53
4/20/2020 16:00:00,126.92
4/21/2020 16:00:00,122.71
4/22/2020 16:00:00,125.01
4/23/2020 16:00:00,125.98
4/24/2020 16:00:00,125.55
4/27/2020 16:00:00,129.23
4/28/2020 16:00:00,128.85
4/29/2020 16:00:00,127.48
4/30/2020 16:00:00,126.33
5/1/2020 16:00:00,122.59
5/4/2020 16:00:00,118.55
5/5/2020 16:00:00,120.81
5/6/2020 16:00:00,122
5/7/2020 16:00:00,123.48
5/8/2020 16:00:00,124.67
5/11/2020 16:00:00,123.82
5/12/2020 16:00:00,120.11
5/13/2020 16:00:00,114.95
5/14/2020 16:00:00,113.21
5/15/2020 16:00:00,115.58
5/18/2020 16:00:00,120.13
5/19/2020 16:00:00,119.06
5/20/2020 16:00:00,121.24
5/21/2020 16:00:00,120.72
5/22/2020 16:00:00,122.37
5/26/2020 16:00:00,124.71
5/27/2020 16:00:00,125.92
5/28/2020 16:00:00,125.34
5/29/2020 16:00:00,124.48
6/1/2020 16:00:00,122.6
6/2/2020 16:00:00,121.09
6/3/2020 16:00:00,129.63
6/4/2020 16:00:00,125.3
6/5/2020 16:00:00,125.21
6/8/2020 16:00:00,126.36
6/9/2020 16:00:00,125.68
6/10/2020 16:00:00,123.92
6/11/2020 16:00:00,117.34
6/12/2020 16:00:00,118.02
6/15/2020 16:00:00,122.67
6/16/2020 16:00:00,121.96
6/17/2020 16:00:00,121.73
6/18/2020 16:00:00,119.46
6/19/2020 16:00:00,118.19
6/22/2020 16:00:00,118.71
6/23/2020 16:00:00,117.54
6/24/2020 16:00:00,114.38
6/25/2020 16:00:00,117.79
6/26/2020 16:00:00,116
6/29/2020 16:00:00,118.5
6/30/2020 16:00:00,118.29
7/1/2020 16:00:00,117.8
7/2/2020 16:00:00,117.35
7/6/2020 16:00:00,119.75
7/7/2020 16:00:00,118.09
7/8/2020 16:00:00,118.22
7/9/2020 16:00:00,117.37
7/10/2020 16:00:00,117.66
7/13/2020 16:00:00,115.79
7/14/2020 16:00:00,116.66
7/15/2020 16:00:00,120.45
7/16/2020 16:00:00,118.46
7/17/2020 16:00:00,118.34
7/20/2020 16:00:00,120.51
7/21/2020 16:00:00,121.04
7/22/2020 16:00:00,121.21
7/23/2020 16:00:00,119.76
7/24/2020 16:00:00,116.95
7/27/2020 16:00:00,117.66
7/28/2020 16:00:00,117.81
7/29/2020 16:00:00,122.74
7/30/2020 16:00:00,122.15
7/31/2020 16:00:00,123.92
8/3/2020 16:00:00,123.66
8/4/2020 16:00:00,123.32
8/5/2020 16:00:00,123.95
8/6/2020 16:00:00,123.35
8/7/2020 16:00:00,123.39
8/10/2020 16:00:00,123.62
8/11/2020 16:00:00,134.89
8/12/2020 16:00:00,137.04
8/13/2020 16:00:00,137
8/14/2020 16:00:00,146.63
8/17/2020 16:00:00,143.84
8/18/2020 16:00:00,143.14
8/19/2020 16:00:00,141.67
8/20/2020 16:00:00,144.14
8/21/2020 16:00:00,145.08
8/24/2020 16:00:00,148.58
8/25/2020 16:00:00,146.96
8/26/2020 16:00:00,146.06
8/27/2020 16:00:00,146.52
8/28/2020 16:00:00,146.89
8/31/2020 16:00:00,144.44
9/1/2020 16:00:00,148.82
9/2/2020 16:00:00,150
9/3/2020 16:00:00,144.28
9/4/2020 16:00:00,142.19
9/8/2020 16:00:00,138.82
9/9/2020 16:00:00,141.15
9/10/2020 16:00:00,139.72
9/11/2020 16:00:00,141.13
9/14/2020 16:00:00,142.62
9/15/2020 16:00:00,155.75
9/16/2020 16:00:00,174.9
9/17/2020 16:00:00,163.61
9/18/2020 16:00:00,159.59
9/21/2020 16:00:00,152.16
9/22/2020 16:00:00,154.25
9/23/2020 16:00:00,148.28
9/24/2020 16:00:00,146.06
9/25/2020 16:00:00,146.13
9/28/2020 16:00:00,151.46
9/29/2020 16:00:00,149.69
9/30/2020 16:00:00,150.56
10/1/2020 16:00:00,148.96
10/2/2020 16:00:00,146.46
10/5/2020 16:00:00,148.21
10/6/2020 16:00:00,150.04
10/7/2020 16:00:00,153.09
10/8/2020 16:00:00,163.94
10/9/2020 16:00:00,164.73
10/12/2020 16:00:00,166.46
10/13/2020 16:00:00,166.08
10/14/2020 16:00:00,164.24
10/15/2020 16:00:00,165.97
10/16/2020 16:00:00,164.7
10/19/2020 16:00:00,164.14
10/20/2020 16:00:00,169.07
10/21/2020 16:00:00,181.05
10/22/2020 16:00:00,183.05
10/23/2020 16:00:00,184.3
10/26/2020 16:00:00,175
10/27/2020 16:00:00,175.58
10/28/2020 16:00:00,162.15
10/29/2020 16:00:00,161.96
10/30/2020 16:00:00,167.07
11/2/2020 16:00:00,166.57
11/3/2020 16:00:00,171.95
11/4/2020 16:00:00,172.53
11/5/2020 16:00:00,181.68
11/6/2020 16:00:00,185.62
11/9/2020 16:00:00,185.01
11/10/2020 16:00:00,186.14
11/11/2020 16:00:00,192.16
11/12/2020 16:00:00,186.94
11/13/2020 16:00:00,192.27
11/16/2020 16:00:00,203.93
11/17/2020 16:00:00,208.2
11/18/2020 16:00:00,212.96
11/19/2020 16:00:00,217.11
11/20/2020 16:00:00,222.11
11/23/2020 16:00:00,220.76
11/24/2020 16:00:00,247.23
11/25/2020 16:00:00,270.27
11/27/2020 13:00:00,271.26
11/30/2020 16:00:00,342.77
12/1/2020 16:00:00,324
12/2/2020 16:00:00,321.32
12/3/2020 16:00:00,331.6
12/4/2020 16:00:00,328
12/7/2020 16:00:00,336.22
12/8/2020 16:00:00,289.45
12/9/2020 16:00:00,286.21
12/10/2020 16:00:00,290.33
12/11/2020 16:00:00,285.92
12/14/2020 16:00:00,279.53
12/15/2020 16:00:00,285.79
12/16/2020 16:00:00,299.12
12/17/2020 16:00:00,297.8
12/18/2020 16:00:00,301.2
12/21/2020 16:00:00,317.6
12/22/2020 16:00:00,331.5
12/23/2020 16:00:00,337.18
12/24/2020 13:00:00,322.61
12/28/2020 16:00:00,370
12/29/2020 16:00:00,366.07
12/30/2020 16:00:00,389.97
12/31/2020 16:00:00,388.55
1/4/2021 16:00:00,425.22
1/5/2021 16:00:00,428.63
1/6/2021 16:00:00,480.55
1/7/2021 16:00:00,535.75
1/8/2021 16:00:00,531.64
1/11/2021 16:00:00,495.49
1/12/2021 16:00:00,514.24
1/13/2021 16:00:00,519.26
1/14/2021 16:00:00,631
1/15/2021 16:00:00,578.07
1/19/2021 16:00:00,592.21
1/20/2021 16:00:00,550.82
1/21/2021 16:00:00,520.46
1/22/2021 16:00:00,577.03
1/25/2021 16:00:00,571.42
1/26/2021 16:00:00,559.81
1/27/2021 16:00:00,540.1
1/28/2021 16:00:00,578.38
1/29/2021 16:00:00,617.31
2/1/2021 16:00:00,634.56
2/2/2021 16:00:00,687.92
2/3/2021 16:00:00,741.19
2/4/2021 16:00:00,765.59
2/5/2021 16:00:00,806
2/8/2021 16:00:00,1041
2/9/2021 16:00:00,1272.94
2/10/2021 16:00:00,974.48
2/11/2021 16:00:00,1009.94
2/12/2021 16:00:00,1034.31
2/16/2021 16:00:00,955
2/17/2021 16:00:00,941.8
2/18/2021 16:00:00,927.78
2/19/2021 16:00:00,963.72
2/22/2021 16:00:00,876
2/23/2021 16:00:00,691.23
2/24/2021 16:00:00,817.69
2/25/2021 16:00:00,731.61
2/26/2021 16:00:00,750.41
3/1/2021 16:00:00,782.44
3/2/2021 16:00:00,748.5
3/3/2021 16:00:00,731.57
3/4/2021 16:00:00,645.66
3/5/2021 16:00:00,620.24
3/8/2021 16:00:00,624.19
3/9/2021 16:00:00,715.99
3/10/2021 16:00:00,756.55
3/11/2021 16:00:00,803.75
3/12/2021 16:00:00,784
3/15/2021 16:00:00,769.01
3/16/2021 16:00:00,724.29
3/17/2021 16:00:00,770.99
3/18/2021 16:00:00,732.05
3/19/2021 16:00:00,777.04
3/22/2021 16:00:00,724.56
3/23/2021 16:00:00,677.21
3/24/2021 16:00:00,621.57
3/25/2021 16:00:00,620.91
3/26/2021 16:00:00,624
3/29/2021 16:00:00,631.34
3/30/2021 16:00:00,653.98
3/31/2021 16:00:00,678.8
4/1/2021 16:00:00,703.56
4/5/2021 16:00:00,720.55
4/6/2021 16:00:00,704.58
4/7/2021 16:00:00,656.2
4/8/2021 16:00:00,690.12
4/9/2021 16:00:00,711
4/12/2021 16:00:00,718.24
4/13/2021 16:00:00,848.54
4/14/2021 16:00:00,735.5
4/15/2021 16:00:00,740.15
4/16/2021 16:00:00,693.62
4/19/2021 16:00:00,637.52
4/20/2021 16:00:00,646.45
4/21/2021 16:00:00,650.46
4/22/2021 16:00:00,598.2
4/23/2021 16:00:00,613.04
4/26/2021 16:00:00,658.82
4/27/2021 16:00:00,676.99
4/28/2021 16:00:00,680.82
4/29/2021 16:00:00,655.01
4/30/2021 16:00:00,657.16
5/3/2021 16:00:00,635.62
5/4/2021 16:00:00,616.88
5/5/2021 16:00:00,623.45
5/6/2021 16:00:00,609.08
5/7/2021 16:00:00,620.46
5/10/2021 16:00:00,569.46
5/11/2021 16:00:00,576.96
5/12/2021 16:00:00,541.88
5/13/2021 16:00:00,488.08
5/14/2021 16:00:00,521.31
5/17/2021 16:00:00,489.35
5/18/2021 16:00:00,487.2
5/19/2021 16:00:00,454.86
5/20/2021 16:00:00,472.66
5/21/2021 16:00:00,450.52
5/24/2021 16:00:00,472.45
5/25/2021 16:00:00,469.67
5/26/2021 16:00:00,482.79
5/27/2021 16:00:00,493.85
5/28/2021 16:00:00,470
6/1/2021 16:00:00,477.76
6/2/2021 16:00:00,498.5
6/3/2021 16:00:00,488.64
6/4/2021 16:00:00,484.67
6/7/2021 16:00:00,469.81
6/8/2021 16:00:00,459.38
6/9/2021 16:00:00,512.99
6/10/2021 16:00:00,508.65
6/11/2021 16:00:00,516.44
6/14/2021 16:00:00,598.49
6/15/2021 16:00:00,630.54
6/16/2021 16:00:00,619.82
6/17/2021 16:00:00,630.81
6/18/2021 16:00:00,646.46
6/21/2021 16:00:00,583.67
6/22/2021 16:00:00,553.72
6/23/2021 16:00:00,553
6/24/2021 16:00:00,581.88
6/25/2021 16:00:00,550.05
6/28/2021 16:00:00,624.17
6/29/2021 16:00:00,668.99
6/30/2021 16:00:00,664.5
7/1/2021 16:00:00,650.86
7/2/2021 16:00:00,635.61
7/6/2021 16:00:00,634.29
7/7/2021 16:00:00,639.86
7/8/2021 16:00:00,618.44
7/9/2021 16:00:00,628.66
7/12/2021 16:00:00,588.69
7/13/2021 16:00:00,579.88
7/14/2021 16:00:00,560.43
7/15/2021 16:00:00,541.04
7/16/2021 16:00:00,523.09
7/19/2021 16:00:00,498.72
7/20/2021 16:00:00,501.78
7/21/2021 16:00:00,556.94
7/22/2021 16:00:00,555.94
7/23/2021 16:00:00,539.71
7/26/2021 16:00:00,682.5
7/27/2021 16:00:00,630.61
7/28/2021 16:00:00,646.65
7/29/2021 16:00:00,625.01
7/30/2021 16:00:00,626.01
